Product: Daily Cooling Degree Days
Regions: CPC::Regions::StatesCONUS
Weights: Population
MI|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7|9|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|6|0|0|0|0|1|6|12|14|12|10|9|8|9|9|3|1|0|6|6|2|0
MN|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|7|4|2|2|3|4|4|11|4|4|5|5|4|4|2|0|0|0|1|1|0|0|0
MO|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|3|6|2|0|0|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|7|2|0|0|2|7|8|8|8|2|1|0|0|0|0|0|2|5|4|4|2|2|4|7|9|10|12|6|2|2|5|8|12|14|16|16|13|12|12|9|7|10|12|12|12|3|2
MS|0|1|0|0|0|0|0|0|0|0|0|3|2|0|0|1|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|0|0|0|5|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|3|7|0|0|0|0|1|2|0|0|1|0|0|0|0|0|0|0|0|1|2|6|4|3|3|2|4|6|8|8|3|1|2|1|2|4|5|0|0|0|0|1|2|5|5|5|5|6|6|6|7|8|8|6|0|0|0|4|2|7|13|11|1|2|2|0|0|0|1|4|6|7|7|6|4|4|7|9|11|13|14|13|10|4|7|2|1|6|12|12|9|9|10|9|11|11|12|12|11|10|6|6|9|12|14|14|15|16|15|12|15|14|13|10|14|16|14|11
MT|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0|0|0|3|1|0|0|0|0|0|0|0|0|0|0|3|2|0|0|0|0
NC|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|1|0|0|0|3|1|0|0|0|0|0|0|2|1|1|3|4|5|1|0|4|7|7|0|0|0|3|3|9|12|10|9|3|1|1|1|0|0|0|0|3|6|0|0|0|5|6|9|9|11|12|4|7|3|3|2|4|7|9|9|8|9|8|9|8|9|10|10|3|0|2|7|10|10|11|12|12|12|12|14|14|8|10|10|15|15|10
ND|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|8|5|3|5|3|1|2|8|5|4|0|0|1|1|1|0|0|0|0|3|0|0|0|0
NE|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|7|2|0|0|0|0|4|7|7|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|2|8|9|9|11|7|7|7|10|13|16|14|16|9|10|12|6|3|6|10|15|14|3|0|0
NH|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|10|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|9|13|12|0|0|0|0|7|11|8|2|1|7|10|3
NJ|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|5|7|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|11|14|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|1|0|0|0|0|5|11|14|15|11|3|2|6|12|14|11|8|8|10|12|7
